Author,ItemID(LIsting_id),camera_model,two_bundle_index,deltaN,only_in_one,only_in_other,in_both
Jiahao,5.23E+11,750d,"[3, 6]",25,"['UV12', 'BU01', 'CC17', 'XB23', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35']","['XB68', 'UV54', 'DC04', 'RG03', 'ND03', 'WD04', 'BD03', 'QT02', 'CC06', 'UV20', 'XB06', 'DC07']","['UV12', 'BU01', 'CC17', 'XB23', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'UV35', 'XB68', 'UV54', 'DC04', 'RG03', 'ND03', 'WD04', 'BD03', 'QT02', 'CC06', 'UV20', 'XB06', 'DC07']"
Jiahao,5.24E+11,750d,"[3, 6]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[3, 7]",5,['CC08'],"['DC01', 'CC13', 'UV01', 'PZ08']","['CC08', 'DC01', 'CC13', 'UV01', 'PZ08']"
Jiahao,44419589190,750d,"[3, 7]",19,"['BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC15', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']",[],"['BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC15', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']"
Jiahao,44799639459,750d,"[3, 7]",11,"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']",[],"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']"
Jiahao,44802066649,750d,"[3, 7]",5,"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']",[],"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']"
Jiahao,44816766707,750d,"[3, 7]",10,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']"
Jiahao,44819603679,750d,"[3, 7]",5,['CC15'],"['CC16', 'PZ06', 'SJ16', 'ZG18']","['CC15', 'CC16', 'PZ06', 'SJ16', 'ZG18']"
Jiahao,44838858009,750d,"[3, 7]",12,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']"
Jiahao,44843925113,750d,"[3, 7]",12,"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']",[],"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']"
Jiahao,44862924994,750d,"[3, 7]",13,"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']",[],"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']"
Jiahao,44878368096,750d,"[3, 7]",18,"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']",[],"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']"
Jiahao,44895648806,750d,"[3, 7]",18,"['JQ01', 'JS01', 'ZG03', 'JZ02', 'JD03', 'XB06', 'CC08', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']",[],"['JQ01', 'JS01', 'ZG03', 'JZ02', 'JD03', 'XB06', 'CC08', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']"
Jiahao,45004671341,750d,"[3, 7]",4,"['CC16', 'MO04', 'UV01', 'XB06']",[],"['CC16', 'MO04', 'UV01', 'XB06']"
Jiahao,45007891695,750d,"[3, 7]",7,"['CC08', 'UV27', 'XB39']","['CC44', 'UV28', 'XB42', 'SJ21']","['CC08', 'UV27', 'XB39', 'CC44', 'UV28', 'XB42', 'SJ21']"
Jiahao,45097325617,750d,"[3, 7]",9,"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[3, 7]",27,"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']"
Jiahao,45837345735,750d,"[3, 7]",8,"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']",[],"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[3, 7]",33,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'MO09', 'FW15', 'CC08', 'UV02', 'WD01', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']",[],"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'MO09', 'FW15', 'CC08', 'UV02', 'WD01', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']"
Jiahao,5.22E+11,750d,"[3, 7]",8,"['CC02', 'XB60']","['CC04', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']","['CC02', 'XB60', 'CC04', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']"
Jiahao,5.23E+11,750d,"[3, 7]",34,"['ZG07', 'UV12', 'SP01', 'XN06', 'DK09', 'JB01', 'QC02', 'DC05', 'FP02', 'BU01', 'JC02', 'FC01', 'CC17', 'XB23', 'MO15', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02']","['DC01', 'UV20', 'XB06', 'CC07']","['ZG07', 'UV12', 'SP01', 'XN06', 'DK09', 'JB01', 'QC02', 'DC05', 'FP02', 'BU01', 'JC02', 'FC01', 'CC17', 'XB23', 'MO15', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02', 'DC01', 'UV20', 'XB06', 'CC07']"
Jiahao,5.24E+11,750d,"[3, 7]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[3, 8]",5,['CC08'],"['DC01', 'CC14', 'UV01', 'PZ08']","['CC08', 'DC01', 'CC14', 'UV01', 'PZ08']"
Jiahao,44419589190,750d,"[3, 8]",19,"['BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC15', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']",[],"['BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'MO01', 'UV02', 'FD01', 'XN01', 'CC15', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']"
Jiahao,44799639459,750d,"[3, 8]",11,"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']",[],"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01']"
Jiahao,44802066649,750d,"[3, 8]",5,"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']",[],"['MO01', 'UV01', 'CC16', 'XB06', 'MO14']"
Jiahao,44816766707,750d,"[3, 8]",10,"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']",[],"['JS01', 'XB14', 'ZG07', 'MO14', 'DK08', 'SJ08', 'YK05', 'CC16', 'QT01 ', 'UV01']"
Jiahao,44819603679,750d,"[3, 8]",3,[],"['PZ06', 'SJ16', 'ZG18']","['PZ06', 'SJ16', 'ZG18']"
Jiahao,44838858009,750d,"[3, 8]",12,"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']",[],"['QT07', 'CC45', 'DK01', 'FD01', 'JZ05', 'ND03', 'PZ02', 'QC02', 'SP01', 'MO01', 'UV03', 'XB67']"
Jiahao,44843925113,750d,"[3, 8]",12,"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']",[],"['CC16', 'DK09', 'JB03', 'MO12', 'QT05', 'UV47', 'XB13', 'FD01', 'WD01', 'DZ03', 'SJ01', 'YK05']"
Jiahao,44862924994,750d,"[3, 8]",13,"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']",[],"['CC10', 'DK01', 'FD01', 'JZ05', 'MO01', 'MO13', 'ND01', 'QT01', 'RG01', 'UV53', 'WD01', 'XB66', 'YK01']"
Jiahao,44878368096,750d,"[3, 8]",18,"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']",[],"['YK01', 'SP01', 'BD01', 'CD01', 'MS01', 'MZ01', 'CC04', 'SJ01', 'XB04', 'JC03', 'XN02', 'DC04', 'DC07', 'GP01', 'DK01', 'MO06', 'N/A', 'TZ01']"
Jiahao,44895648806,750d,"[3, 8]",18,"['JQ01', 'JS01', 'ZG03', 'JZ02', 'JD03', 'XB06', 'CC08', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']",[],"['JQ01', 'JS01', 'ZG03', 'JZ02', 'JD03', 'XB06', 'CC08', 'UV02', 'RG01', 'WD01', 'ND01', 'QT01', 'SP01', 'MO01', 'YK01', 'XN01', 'DZ02', 'DK01']"
Jiahao,45004671341,750d,"[3, 8]",4,"['CC16', 'MO04', 'UV01', 'XB06']",[],"['CC16', 'MO04', 'UV01', 'XB06']"
Jiahao,45007891695,750d,"[3, 8]",14,"['CC08', 'UV27', 'XB39', 'DK17', 'MO10', 'ZG07', 'YK01', 'QT01', 'JZ05', 'JZ08', 'ND01', 'WD01', 'RG01', 'FD01']",[],"['CC08', 'UV27', 'XB39', 'DK17', 'MO10', 'ZG07', 'YK01', 'QT01', 'JZ05', 'JZ08', 'ND01', 'WD01', 'RG01', 'FD01']"
Jiahao,45097325617,750d,"[3, 8]",9,"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'ZG01', 'DK01', 'SJ09', 'XB06', 'JZ03', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[3, 8]",27,"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD02', 'DC01', 'DK06', 'FD05', 'FW02', 'FW07', 'FW10', 'FW13', 'GP01', 'GS01', 'JB01', 'JC01', 'JG01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'XN09', 'ZG01']"
Jiahao,45837345735,750d,"[3, 8]",8,"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']",[],"['JB01', 'CC04', 'XB06', 'FP01', 'MO04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[3, 8]",33,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'MO09', 'FW15', 'CC08', 'UV02', 'WD01', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']",[],"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'JC01', 'JD01', 'PZ01', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'XB07', 'ZG01', 'JS01', 'BD04', 'JZ05', 'MO09', 'FW15', 'CC08', 'UV02', 'WD01', 'MO14', 'ND01', 'QT01', 'XN01', 'YK01', 'DZ02', 'DK01']"
Jiahao,5.22E+11,750d,"[3, 8]",10,"['CC02', 'XB60']","['CC04', 'GJ01', 'HJ01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']","['CC02', 'XB60', 'CC04', 'GJ01', 'HJ01', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']"
Jiahao,5.23E+11,750d,"[3, 8]",34,"['ZG07', 'UV12', 'SP01', 'XN06', 'DK09', 'JB01', 'QC02', 'DC05', 'FP02', 'BU01', 'JC02', 'FC01', 'CC17', 'XB23', 'MO15', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02']","['DC01', 'UV20', 'XB06', 'CC08']","['ZG07', 'UV12', 'SP01', 'XN06', 'DK09', 'JB01', 'QC02', 'DC05', 'FP02', 'BU01', 'JC02', 'FC01', 'CC17', 'XB23', 'MO15', 'CC05', 'XB58', 'JS01', 'XB14', 'MO08', 'DK08', 'SJ08', 'YK05', 'CC16', 'UV35', 'FW16', 'CC24', 'XB35', 'UV36', 'YK02', 'DC01', 'UV20', 'XB06', 'CC08']"
Jiahao,5.24E+11,750d,"[3, 8]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB14', 'ZG07', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'SJ08', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[4, 5]",2,['CC07'],['CC08'],"['CC07', 'CC08']"
Jiahao,44419589190,750d,"[4, 5]",2,['CC17'],['CC16'],"['CC17', 'CC16']"
Jiahao,44799639459,750d,"[4, 5]",5,"['CC04', 'PZ04']","['CC03', 'PZ01', 'FW09']","['CC04', 'PZ04', 'CC03', 'PZ01', 'FW09']"
Jiahao,44802066649,750d,"[4, 5]",9,"['XB21', 'CC16', 'DK08 ', 'FD01 ']","['RG01', 'SJ10', 'XB34', 'CC15', 'PZ06']","['XB21', 'CC16', 'DK08 ', 'FD01 ', 'RG01', 'SJ10', 'XB34', 'CC15', 'PZ06']"
Jiahao,44819603679,750d,"[4, 5]",3,['CC15'],"['CC16', 'PZ06']","['CC15', 'CC16', 'PZ06']"
Jiahao,44843925113,750d,"[4, 5]",2,[],"['SJ11', 'XB27']","['SJ11', 'XB27']"
Jiahao,44862924994,750d,"[4, 5]",2,['CC12'],['CC13'],"['CC12', 'CC13']"
Jiahao,44895648806,750d,"[4, 5]",4,"['CC06', 'DC01']","['CC07', 'DC07']","['CC06', 'DC01', 'CC07', 'DC07']"
Jiahao,45004671341,750d,"[4, 5]",7,"['CC16', 'XB21']","['XB34', 'CC15', 'PZ06', 'SJ10', 'RG01']","['CC16', 'XB21', 'XB34', 'CC15', 'PZ06', 'SJ10', 'RG01']"
Jiahao,45007891695,750d,"[4, 5]",5,"['UV27', 'XB39']","['UV24', 'XB40', 'SJ10']","['UV27', 'XB39', 'UV24', 'XB40', 'SJ10']"
Jiahao,45097325617,750d,"[4, 5]",10,"['CC32', 'MO08', 'YK01', 'ZG01', 'SJ09', 'XB06', 'JZ03', 'DK01', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'YK01', 'ZG01', 'SJ09', 'XB06', 'JZ03', 'DK01', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[4, 5]",30,"['BD05', 'BU01', 'CC04', 'CD01', 'DC01', 'DK06', 'FD01', 'FW01', 'FW07', 'FW10', 'FW13', 'GJ01', 'GP01', 'GS01', 'JG01', 'JB01', 'JC01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'WJ01', 'XB07', 'XN09', 'XN07', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD01', 'DC01', 'DK06', 'FD01', 'FW01', 'FW07', 'FW10', 'FW13', 'GJ01', 'GP01', 'GS01', 'JG01', 'JB01', 'JC01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'WJ01', 'XB07', 'XN09', 'XN07', 'ZG01']"
Jiahao,45837345735,750d,"[4, 5]",2,['CC33'],['CC04'],"['CC33', 'CC04']"
Jiahao,5.21E+11,750d,"[4, 5]",19,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'GJ01', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'WJ01', 'XN07', 'CC06']",['CC07'],"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'GJ01', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'WJ01', 'XN07', 'CC06', 'CC07']"
Jiahao,5.22E+11,750d,"[4, 5]",2,['CC33'],['CC04'],"['CC33', 'CC04']"
Jiahao,5.23E+11,750d,"[4, 5]",11,"['XB23', 'CC06', 'XB58', 'DC10']","['XB68', 'UV54', 'DC04', 'QT02', 'CC07', 'XB05', 'DC07']","['XB23', 'CC06', 'XB58', 'DC10', 'XB68', 'UV54', 'DC04', 'QT02', 'CC07', 'XB05', 'DC07']"
Jiahao,5.24E+11,750d,"[4, 5]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB06', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'ZG07', 'N/A', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB06', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'ZG07', 'N/A', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[4, 6]",3,['CC07'],"['CC12', 'PZ08']","['CC07', 'CC12', 'PZ08']"
Jiahao,44419589190,750d,"[4, 6]",2,['CC17'],['CC47'],"['CC17', 'CC47']"
Jiahao,44799639459,750d,"[4, 6]",12,"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01', 'PZ04']",[],"['CC04', 'XB07', 'UV13', 'DK01', 'QT01', 'YK01', 'JZ03', 'FD01', 'MO08', 'JB01', 'SJ01', 'PZ04']"
Jiahao,44802066649,750d,"[4, 6]",14,"['ZG07', 'DK08', 'SP02', 'UV01', 'XB21', 'YK01', 'DC04', 'FD01', 'QT01', 'CC16', 'MO14', 'DK08 ', 'FD01 ', 'MO01']",[],"['ZG07', 'DK08', 'SP02', 'UV01', 'XB21', 'YK01', 'DC04', 'FD01', 'QT01', 'CC16', 'MO14', 'DK08 ', 'FD01 ', 'MO01']"
Jiahao,44819603679,750d,"[4, 6]",1,[],['PZ06'],['PZ06']
Jiahao,44843925113,750d,"[4, 6]",13,"['CC31', 'DC11', 'DK09', 'JB03', 'MO12', 'UV47', 'XB26', 'FD01', 'YK05', 'WD01', 'DZ03', 'QT05', 'SJ01']",[],"['CC31', 'DC11', 'DK09', 'JB03', 'MO12', 'UV47', 'XB26', 'FD01', 'YK05', 'WD01', 'DZ03', 'QT05', 'SJ01']"
Jiahao,44862924994,750d,"[4, 6]",15,"['CC12', 'DC01', 'DK01', 'FD01', 'JZ05', 'MO01', 'XB66', 'MO13', 'ND01', 'QT01', 'RG01', 'SJ01', 'UV55', 'WD01', 'YK01']",[],"['CC12', 'DC01', 'DK01', 'FD01', 'JZ05', 'MO01', 'XB66', 'MO13', 'ND01', 'QT01', 'RG01', 'SJ01', 'UV55', 'WD01', 'YK01']"
Jiahao,44895648806,750d,"[4, 6]",8,"['JZ02', 'XB06', 'CC06', 'DC01']","['JZ05', 'XB07', 'CC08', 'DC07']","['JZ02', 'XB06', 'CC06', 'DC01', 'JZ05', 'XB07', 'CC08', 'DC07']"
Jiahao,45004671341,750d,"[4, 6]",11,"['ZG07', 'CC16', 'DK08', 'DC04', 'MO04', 'UV01', 'XB21', 'SP02', 'FD01', 'YK01', 'QT01']",[],"['ZG07', 'CC16', 'DK08', 'DC04', 'MO04', 'UV01', 'XB21', 'SP02', 'FD01', 'YK01', 'QT01']"
Jiahao,45007891695,750d,"[4, 6]",7,"['CC08', 'UV27', 'XB39']","['CC43', 'UV28', 'XB41', 'SJ22']","['CC08', 'UV27', 'XB39', 'CC43', 'UV28', 'XB41', 'SJ22']"
Jiahao,45097325617,750d,"[4, 6]",10,"['CC32', 'MO08', 'YK01', 'ZG01', 'SJ09', 'XB06', 'JZ03', 'DK01', 'UV10', 'FD01']",[],"['CC32', 'MO08', 'YK01', 'ZG01', 'SJ09', 'XB06', 'JZ03', 'DK01', 'UV10', 'FD01']"
Jiahao,45126747218,750d,"[4, 6]",30,"['BD05', 'BU01', 'CC04', 'CD01', 'DC01', 'DK06', 'FD01', 'FW01', 'FW07', 'FW10', 'FW13', 'GJ01', 'GP01', 'GS01', 'JG01', 'JB01', 'JC01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'WJ01', 'XB07', 'XN09', 'XN07', 'ZG01']",[],"['BD05', 'BU01', 'CC04', 'CD01', 'DC01', 'DK06', 'FD01', 'FW01', 'FW07', 'FW10', 'FW13', 'GJ01', 'GP01', 'GS01', 'JG01', 'JB01', 'JC01', 'MS01', 'QC02', 'QT03', 'RG02', 'SJ06', 'SP01', 'MO02', 'UV01', 'WJ01', 'XB07', 'XN09', 'XN07', 'ZG01']"
Jiahao,45837345735,750d,"[4, 6]",9,"['CC33', 'FP01', 'JB01', 'XB06', 'MO04', 'DC04', 'DK01', 'QC02', 'QT02']",[],"['CC33', 'FP01', 'JB01', 'XB06', 'MO04', 'DC04', 'DK01', 'QC02', 'QT02']"
Jiahao,5.21E+11,750d,"[4, 6]",19,"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'GJ01', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'WJ01', 'XN07', 'CC06']",['CC08'],"['CC02', 'CC04', 'DC07', 'DK06', 'FD01', 'FW04', 'FW13', 'GJ01', 'JC01', 'JD01', 'PZ01', 'QT03', 'SJ06', 'MO02', 'UV01', 'WJ01', 'XN07', 'CC06', 'CC08']"
Jiahao,5.22E+11,750d,"[4, 6]",6,['XB60'],"['PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']","['XB60', 'PZ01', 'WJ01', 'XB02', 'XB03', 'XN07']"
Jiahao,5.23E+11,750d,"[4, 6]",13,"['XB23', 'UV12', 'BU01', 'XB58', 'DC10']","['XB68', 'UV54', 'DC04', 'BD03', 'QT02', 'UV20', 'XB06', 'DC07']","['XB23', 'UV12', 'BU01', 'XB58', 'DC10', 'XB68', 'UV54', 'DC04', 'BD03', 'QT02', 'UV20', 'XB06', 'DC07']"
Jiahao,5.24E+11,750d,"[4, 6]",17,"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB06', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'ZG07', 'N/A', 'UV01', 'FD01']",[],"['BD05', 'CD03', 'DC01', 'MS01', 'XN09', 'XB06', 'FW05', 'QT04', 'MO08', 'CC16', 'DK08', 'GP01', 'YK05', 'ZG07', 'N/A', 'UV01', 'FD01']"
Jiahao,44245951423,750d,"[4, 7]",3,['CC07'],"['CC13', 'PZ08']","['CC07', 'CC13', 'PZ08']"
Jiahao,44419589190,750d,"[4, 7]",22,"['CC17', 'BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'DC04', 'MO01', 'UV02', 'SJ01', 'FD01', 'XN01', 'PZ08', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']",[],"['CC17', 'BD04', 'SP01', 'JZ05', 'ND03', 'YK01', 'FH01', 'FW06', 'ZG01', 'DC04', 'MO01', 'UV02', 'SJ01', 'FD01', 'XN01', 'PZ08', 'DZ02', 'RG01', 'WD01', 'XB07', 'DK01', 'QT01']"
